"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Change","Sig","pSelected","SYMBOL","LABEL"
"ENSG00000133048.13",4893.57840732061,-1.93302996912093,0.0452305848934513,-42.7372313153704,0,0,"Down","Sig",0,"CHI3L1","CHI3L1"
"ENSG00000115461.5",4763.74627113029,-1.26363996710555,0.0387780942650342,-32.5864380665286,6.38356468154919e-233,6.50676747990308e-229,"Down","Sig",6.50676747990308e-229,"IGFBP5","IGFBP5"
"ENSG00000130303.14",335.940584510666,-4.72310485449505,0.205282832681435,-23.0077926770648,3.89498326317344e-117,2.64677096010179e-113,"Down","Sig",2.64677096010179e-113,"BST2","BST2"
"ENSG00000135919.14",1309.45282953497,-1.56359414396003,0.0687819666867968,-22.7326175635535,2.13236564870531e-114,1.08676015286266e-110,"Down","Sig",1.08676015286266e-110,"SERPINE2","SERPINE2"
"ENSG00000154096.14",1256.88581350175,-1.47102294061438,0.0675691071525281,-21.7706434583151,4.40404669430126e-105,1.79561791820051e-101,"Down","Sig",1.79561791820051e-101,"THY1","THY1"
"ENSG00000277586.4",1594.33919660341,-1.43848504576776,0.0663371106012781,-21.6844694128123,2.87553763695165e-104,9.77011837781604e-101,"Down","Sig",9.77011837781604e-101,"NEFL","NEFL"
"ENSG00000165194.15",254.121597269439,-3.9866399183514,0.199806263706157,-19.9525272351537,1.4250019097622e-88,4.15001270463031e-85,"Down","Sig",4.15001270463031e-85,"PCDH19","PCDH19"
"ENSG00000171951.5",19944.6350615316,-0.429995820607157,0.0234820442808706,-18.3116859615774,6.67700464155637e-75,1.7014677077846e-71,"Stable","Sig",1.7014677077846e-71,"SCG2","SCG2"
"ENSG00000106366.9",14459.400267979,0.509328816126835,0.0280340419927435,18.1682261965175,9.21288264066173e-74,2.08682028347256e-70,"Stable","Sig",2.08682028347256e-70,"SERPINE1","SERPINE1"
"ENSG00000169855.21",712.548485702227,-1.77815481220442,0.101125892830374,-17.5835759016442,3.29147385782835e-69,6.70999860656888e-66,"Down","Sig",6.70999860656888e-66,"ROBO1","ROBO1"
"ENSG00000128591.16",2980.91268097208,0.861667690824409,0.0496357163544152,17.3598318733192,1.66209417128848e-67,3.0803137978079e-64,"Stable","Sig",3.0803137978079e-64,"FLNC","FLNC"
"ENSG00000138829.14",6320.67138386456,0.608739394361506,0.0394969571331958,15.4123111891544,1.35285536847008e-53,2.29827579513592e-50,"Stable","Sig",2.29827579513592e-50,"FBN2","FBN2"
"ENSG00000120899.18",4618.7588771921,-0.602748159487256,0.0396083165987022,-15.2177171676871,2.69781639649558e-52,4.23059115838146e-49,"Stable","Sig",4.23059115838146e-49,"PTK2B","PTK2B"
"ENSG00000155629.15",6309.71763839916,0.519156811749068,0.0341647814102475,15.1956719849918,3.77769672180485e-52,5.50086609790812e-49,"Stable","Sig",5.50086609790812e-49,"PIK3AP1","PIK3AP1"
"ENSG00000104327.7",17179.6556479857,0.330829518457453,0.0225745719749612,14.6549630630603,1.25224717100082e-48,1.70188738853485e-45,"Stable","Sig",1.70188738853485e-45,"CALB1","CALB1"
"ENSG00000089169.15",1927.18305599635,-0.850469161447026,0.0594448466273048,-14.3068610602888,1.98262111482173e-46,2.52610712792223e-43,"Stable","Sig",2.52610712792223e-43,"RPH3A","RPH3A"
"ENSG00000118503.18",7419.46546584812,0.448540939865227,0.0326879447745955,13.7219070503883,7.50646976904784e-43,9.00158192422408e-40,"Stable","Sig",9.00158192422408e-40,"TNFAIP3","TNFAIP3"
"ENSG00000102287.19",806.771690672125,-1.09755522663553,0.0809661320297366,-13.5557324911165,7.32769882523586e-42,8.29902601395879e-39,"Down","Sig",8.29902601395879e-39,"GABRE","GABRE"
"ENSG00000262655.4",116.773993727583,-5.2722679266228,0.39611989214271,-13.3097782545173,2.03083574435233e-40,2.17897986759824e-37,"Down","Sig",2.17897986759824e-37,"SPON1","SPON1"
"ENSG00000124749.18",110.463513291996,-3.86849940856339,0.296521036537107,-13.0462899150134,6.67181445652736e-39,6.80058047553833e-36,"Down","Sig",6.80058047553833e-36,"COL21A1","COL21A1"
"ENSG00000057019.16",32147.7891771104,-0.309982316032704,0.0239319006367064,-12.9526827283103,2.26884335241431e-38,2.20250669439611e-35,"Stable","Sig",2.20250669439611e-35,"DCBLD2","DCBLD2"
"ENSG00000113140.11",42255.757381114,-0.282468151381671,0.0219250978074037,-12.8833245745562,5.58757658714716e-38,5.17765165025372e-35,"Stable","Sig",5.17765165025372e-35,"SPARC","SPARC"
"ENSG00000146373.17",4046.00786208534,0.50670205268449,0.0393693644970271,12.8704656312842,6.6003048630407e-38,5.85016586686729e-35,"Stable","Sig",5.85016586686729e-35,"RNF217","RNF217"
"ENSG00000038427.16",12069.7514144806,0.505232574340813,0.0394331607675389,12.8123783259271,1.39783486783322e-37,1.18734423398533e-34,"Stable","Sig",1.18734423398533e-34,"VCAN","VCAN"
"ENSG00000149633.12",163.318703668893,-2.51254210568039,0.196250757731338,-12.8027128900058,1.58322002297014e-37,1.29102093553077e-34,"Down","Sig",1.29102093553077e-34,"KIAA1755","KIAA1755"
"ENSG00000185008.19",186.682217726049,-2.2865033956964,0.179169634439012,-12.7616680296052,2.68391602041492e-37,2.10439661508379e-34,"Down","Sig",2.10439661508379e-34,"ROBO2","ROBO2"
"ENSG00000166741.9",268.333269565182,-1.85623103427923,0.145743778707286,-12.736262574935,3.71782618250479e-37,2.80709646505713e-34,"Down","Sig",2.80709646505713e-34,"NNMT","NNMT"
"ENSG00000186340.17",283.19875884497,-2.02971989403524,0.159751629292402,-12.7054722573135,5.51355780072175e-37,4.01426390448263e-34,"Down","Sig",4.01426390448263e-34,"THBS2","THBS2"
"ENSG00000109861.17",10575.8380076645,-0.345821270330527,0.0274911755348221,-12.5793555060055,2.74258212261264e-36,1.92794066039936e-33,"Stable","Sig",1.92794066039936e-33,"CTSC","CTSC"
"ENSG00000249992.2",32417.2499151707,0.346192488570269,0.0275325721000277,12.5739247067992,2.93770183100145e-36,1.99626631755985e-33,"Stable","Sig",1.99626631755985e-33,"TMEM158","TMEM158"
"ENSG00000105825.14",2332.51870843059,0.616181467960092,0.0501361992542208,12.2901511707276,1.02314520935701e-34,6.72833491546841e-32,"Stable","Sig",6.72833491546841e-32,"TFPI2","TFPI2"
"ENSG00000006118.15",3402.27491585434,-0.607664334383874,0.0498125256074489,-12.1990267904225,3.14561032141009e-34,2.00395037538331e-31,"Stable","Sig",2.00395037538331e-31,"TMEM132A","TMEM132A"
"ENSG00000126709.16",1046.77602644794,-0.897563216919191,0.0740096916320014,-12.1276443277476,7.53869185688492e-34,4.6570840058926e-31,"Stable","Sig",4.6570840058926e-31,"IFI6","IFI6"
"ENSG00000146674.16",55988.8364504961,0.223836966536572,0.0189067135692082,11.8390203414895,2.45301486652808e-32,1.47079885497181e-29,"Stable","Sig",1.47079885497181e-29,"IGFBP3","IGFBP3"
"ENSG00000125285.6",2417.20465396736,-0.563726723372932,0.047666226640836,-11.8265439305822,2.8462101053361e-32,1.65779540592519e-29,"Stable","Sig",1.65779540592519e-29,"SOX21","SOX21"
"ENSG00000175899.15",1213.10598304125,-0.90623315738068,0.0768026242054442,-11.7995077219828,3.92601433150929e-32,2.22321467117079e-29,"Stable","Sig",2.22321467117079e-29,"A2M","A2M"
"ENSG00000065534.20",12846.2797132919,0.3104800536264,0.0266395848266409,11.6548383034823,2.16791558637277e-31,1.19446289577825e-28,"Stable","Sig",1.19446289577825e-28,"MYLK","MYLK"
"ENSG00000085117.12",1568.24017228004,-0.71122532375898,0.0613379243393266,-11.5951971218397,4.35860958904702e-31,2.33827934427138e-28,"Stable","Sig",2.33827934427138e-28,"CD82","CD82"
"ENSG00000162512.16",3985.12169100104,-0.436933968034916,0.0379259185097202,-11.5207221131093,1.03737941598308e-30,5.42256840364898e-28,"Stable","Sig",5.42256840364898e-28,"SDC3","SDC3"
"ENSG00000142089.17",3328.89086745746,-0.495957777054486,0.0430835426618759,-11.5115365731833,1.15403630979404e-30,5.88154605286534e-28,"Stable","Sig",5.88154605286534e-28,"IFITM3","IFITM3"
"ENSG00000169851.16",86.2088353687974,-4.18896471941278,0.364880785736478,-11.4803653224922,1.65579414121058e-30,8.23293155188267e-28,"Down","Sig",8.23293155188267e-28,"PCDH7","PCDH7"
"ENSG00000272398.6",400.403177304517,-1.35295274414896,0.118416359647367,-11.4253870679518,3.12261167148866e-30,1.51565622702305e-27,"Down","Sig",1.51565622702305e-27,"CD24","CD24"
"ENSG00000166394.15",2606.35449076622,0.602464819167572,0.0532288109256408,11.3183970990673,1.06399551995813e-29,5.0443285278759e-27,"Stable","Sig",5.0443285278759e-27,"CYB5R2","CYB5R2"
"ENSG00000074181.9",5692.50485301846,0.435394036578432,0.0384890355014537,11.3121576289431,1.1424506408778e-29,5.25982223450334e-27,"Stable","Sig",5.25982223450334e-27,"NOTCH3","NOTCH3"
"ENSG00000170439.8",6266.64264700326,-0.374212690958512,0.0330847200908619,-11.3107407265589,1.16105170485946e-29,5.25982223450334e-27,"Stable","Sig",5.25982223450334e-27,"TMT1B","TMT1B"
"ENSG00000165949.13",1531.96585075777,-0.721936659191751,0.0639511121516646,-11.2888835690555,1.48916138022546e-29,6.59957476027743e-27,"Stable","Sig",6.59957476027743e-27,"IFI27","IFI27"
"ENSG00000105974.13",24798.8678156819,0.280457263567915,0.0249265180025563,11.251361443229,2.28044582144601e-29,9.89131245021241e-27,"Stable","Sig",9.89131245021241e-27,"CAV1","CAV1"
"ENSG00000101638.14",1099.62728949122,-0.83887158679158,0.0759240501739043,-11.0488255680531,2.22101358057755e-28,9.43282976117792e-26,"Stable","Sig",9.43282976117792e-26,"ST8SIA5","ST8SIA5"
"ENSG00000102554.14",6239.73572958032,0.347237275576407,0.0318626809309717,10.8979302880593,1.17908802606083e-27,4.80737769985523e-25,"Stable","Sig",4.80737769985523e-25,"KLF5","KLF5"
"ENSG00000116329.12",74.7495840129947,-4.36082850898377,0.400116908916791,-10.8988858301178,1.16677220096426e-27,4.80737769985523e-25,"Down","Sig",4.80737769985523e-25,"OPRD1","OPRD1"
"ENSG00000076706.17",1265.23402615489,-0.75498720704118,0.0692964349595892,-10.8950367718261,1.2171738836904e-27,4.86535427312011e-25,"Stable","Sig",4.86535427312011e-25,"MCAM","MCAM"
"ENSG00000120129.6",3714.62010795415,0.429188393487304,0.0396646293091368,10.8204312245631,2.75478161573652e-27,1.07998034650778e-24,"Stable","Sig",1.07998034650778e-24,"DUSP1","DUSP1"
"ENSG00000172893.18",9541.50628417548,-0.319528739032807,0.029581222970015,-10.801742015761,3.37734245641783e-27,1.29906610031196e-24,"Stable","Sig",1.29906610031196e-24,"DHCR7","DHCR7"
"ENSG00000079215.15",1502.56039501303,0.65140856286642,0.0604638629897871,10.773518770649,4.59112089340117e-27,1.73323315801623e-24,"Stable","Sig",1.73323315801623e-24,"SLC1A3","SLC1A3"
"ENSG00000089127.15",916.59024296005,-0.838552283653601,0.0778521413373233,-10.7710882353288,4.71396113034669e-27,1.74725112005905e-24,"Stable","Sig",1.74725112005905e-24,"OAS1","OAS1"
"ENSG00000116285.13",17394.0238404068,0.245274675237626,0.0229740274092801,10.6761723083237,1.31585978963544e-26,4.79019958419786e-24,"Stable","Sig",4.79019958419786e-24,"ERRFI1","ERRFI1"
"ENSG00000234593.3",447.039204068559,-1.20621468062283,0.113192742148191,-10.6562899504958,1.62969477150166e-26,5.82858905470751e-24,"Down","Sig",5.82858905470751e-24,"KAZN-AS1","KAZN-AS1"
"ENSG00000185567.7",24684.8899128959,0.358700584406804,0.0338200203620873,10.606161101219,2.78976991956736e-26,9.80556027246554e-24,"Stable","Sig",9.80556027246554e-24,"AHNAK2","AHNAK2"
"ENSG00000100234.12",5507.9341861979,0.374832442567872,0.035366297501737,10.5985774323553,3.02547187195032e-26,1.04537745053524e-23,"Stable","Sig",1.04537745053524e-23,"TIMP3","TIMP3"
"ENSG00000138166.6",11400.3657995502,0.29889164133501,0.0288840138540449,10.3479953598331,4.27339695937705e-25,1.45195784023101e-22,"Stable","Sig",1.45195784023101e-22,"DUSP5","DUSP5"
"ENSG00000170558.10",33060.2419896356,0.213713121840262,0.020942584397431,10.2047157974676,1.88873289132949e-24,6.21027560042627e-22,"Stable","Sig",6.21027560042627e-22,"CDH2","CDH2"
"ENSG00000150625.17",67.9088066883069,-3.93222516076489,0.385315486913442,-10.2052092228731,1.879157097644e-24,6.21027560042627e-22,"Down","Sig",6.21027560042627e-22,"GPM6A","GPM6A"
"ENSG00000149257.16",3313.54313383971,-0.424296267966056,0.041742447446506,-10.1646236366424,2.85221428793833e-24,9.22940324982711e-22,"Stable","Sig",9.22940324982711e-22,"SERPINH1","SERPINH1"
"ENSG00000197614.11",8227.05373415828,0.313895414044272,0.03099340129775,10.1278143379203,4.15840440620377e-24,1.3245817535136e-21,"Stable","Sig",1.3245817535136e-21,"MFAP5","MFAP5"
"ENSG00000156453.14",5463.05108489686,0.416124109649127,0.0413801036038881,10.0561398693557,8.63166671231509e-24,2.66613875147357e-21,"Stable","Sig",2.66613875147357e-21,"PCDH1","PCDH1"
"ENSG00000113645.15",537.832387077606,-0.969227557290265,0.0963815325747637,-10.0561542382451,8.6304074649302e-24,2.66613875147357e-21,"Stable","Sig",2.66613875147357e-21,"WWC1","WWC1"
"ENSG00000182752.10",3197.59290509233,0.466238962925445,0.0464682342585274,10.0334985902738,1.08598943355222e-23,3.30082975609459e-21,"Stable","Sig",3.30082975609459e-21,"PAPPA","PAPPA"
"ENSG00000179218.15",15207.2148448624,-0.252319322955584,0.0251510950048561,-10.0321406645264,1.10103219569524e-23,3.30082975609459e-21,"Stable","Sig",3.30082975609459e-21,"CALR","CALR"
"ENSG00000149269.10",5182.31227485589,0.343430137679889,0.0345161908658168,9.94982728583779,2.52621261210229e-23,7.46367685656774e-21,"Stable","Sig",7.46367685656774e-21,"PAK1","PAK1"
"ENSG00000184985.17",63.5703159048061,-3.98261719290018,0.400481225642831,-9.9445790161761,2.66297586713713e-23,7.75534657535108e-21,"Down","Sig",7.75534657535108e-21,"SORCS2","SORCS2"
"ENSG00000041982.17",36787.0020413992,-0.259916173934401,0.0261470109141538,-9.94056929825599,2.77238143662166e-23,7.96024900943228e-21,"Stable","Sig",7.96024900943228e-21,"TNC","TNC"
"ENSG00000160691.19",8676.41789454471,-0.277902958383876,0.028010974209353,-9.92121717391333,3.36625746919541e-23,9.53118399541911e-21,"Stable","Sig",9.53118399541911e-21,"SHC1","SHC1"
"ENSG00000240694.9",109.601682518575,-2.53766150384784,0.258116223803555,-9.8314684232293,8.24082844226033e-23,2.30133600854684e-20,"Down","Sig",2.30133600854684e-20,"PNMA2","PNMA2"
"ENSG00000123094.16",9285.30621320963,0.325603676639177,0.0331903751347071,9.81018368480848,1.01783114031893e-22,2.80398724682995e-20,"Stable","Sig",2.80398724682995e-20,"RASSF8","RASSF8"
"ENSG00000148180.22",9838.43140975764,-0.270234628832003,0.0276329905476184,-9.77942030437579,1.37998652747261e-22,3.73098822453742e-20,"Stable","Sig",3.73098822453742e-20,"GSN","GSN"
"ENSG00000188042.8",2023.64214468938,-0.509492052766401,0.0521026499734256,-9.7786207232504,1.39093056541177e-22,3.73098822453742e-20,"Stable","Sig",3.73098822453742e-20,"ARL4C","ARL4C"
"ENSG00000104368.19",1602.68441139804,0.602927161633684,0.0618216228115893,9.75269063174215,1.7964268409787e-22,4.75609838703789e-20,"Stable","Sig",4.75609838703789e-20,"PLAT","PLAT"
"ENSG00000171617.16",9985.00743982137,-0.340871282008592,0.0350369212607345,-9.72891651843289,2.26997840470211e-22,5.93279227669964e-20,"Stable","Sig",5.93279227669964e-20,"ENC1","ENC1"
"ENSG00000111885.7",7785.83251543292,0.33480798771305,0.034778900403849,9.62675598783442,6.16448860325683e-22,1.59075018564549e-19,"Stable","Sig",1.59075018564549e-19,"MAN1A1","MAN1A1"
"ENSG00000164418.22",1083.76145054646,-0.740075206992311,0.0769765172640851,-9.61429840289238,6.95820844104831e-22,1.77312546599013e-19,"Stable","Sig",1.77312546599013e-19,"GRIK2","GRIK2"
"ENSG00000120875.9",2289.9520358056,-0.465763246552217,0.0488428793387735,-9.53594982232087,1.48519696935009e-21,3.73792906384827e-19,"Stable","Sig",3.73792906384827e-19,"DUSP4","DUSP4"
"ENSG00000213080.3",8744.15707702091,-0.26834818986977,0.0282216255108634,-9.50860147182078,1.93242919501721e-21,4.80420750849036e-19,"Stable","Sig",4.80420750849036e-19,NA,"ENSG00000213080.3"
"ENSG00000079931.15",544.356444967638,-0.994094261094805,0.105968951826644,-9.38099550820371,6.53527322823693e-21,1.60515759073299e-18,"Stable","Sig",1.60515759073299e-18,"MOXD1","MOXD1"
"ENSG00000063660.9",9072.44932174462,-0.260828840398319,0.0278133127261949,-9.37784157414185,6.73370317896881e-21,1.63420563102926e-18,"Stable","Sig",1.63420563102926e-18,"GPC1","GPC1"
"ENSG00000163453.11",4260.13681911216,-0.347608642719222,0.0371859841067272,-9.34784035085781,8.94555677781681e-21,2.14546024085381e-18,"Stable","Sig",2.14546024085381e-18,"IGFBP7","IGFBP7"
"ENSG00000128512.24",2128.91085616259,0.57530054143292,0.0620397489668527,9.27309589438053,1.80819737480401e-20,4.2862688003203e-18,"Stable","Sig",4.2862688003203e-18,"DOCK4","DOCK4"
"ENSG00000118257.17",16862.5964589031,0.318339105591863,0.0344353304181764,9.24454918033341,2.36234439339176e-20,5.5354888280097e-18,"Stable","Sig",5.5354888280097e-18,"NRP2","NRP2"
"ENSG00000133019.12",175.026111438771,-1.78074251462432,0.194814860189965,-9.14069138713499,6.20543181622771e-20,1.43754469324566e-17,"Down","Sig",1.43754469324566e-17,"CHRM3","CHRM3"
"ENSG00000136802.12",4871.9945489575,0.398311355026397,0.0436019535644399,9.13517222199064,6.53027514213034e-20,1.49579987693786e-17,"Stable","Sig",1.49579987693786e-17,"LRRC8A","LRRC8A"
"ENSG00000145390.12",1730.15616737855,0.529863770486317,0.0580846990206191,9.12226075748837,7.35732550764255e-20,1.66651597554223e-17,"Stable","Sig",1.66651597554223e-17,"USP53","USP53"
"ENSG00000113083.15",968.259949198157,0.744958043740774,0.081991998323562,9.08574079144861,1.02994889898363e-19,2.29095435427164e-17,"Stable","Sig",2.29095435427164e-17,"LOX","LOX"
"ENSG00000108679.13",28308.676279796,-0.2304209437369,0.0253618799120228,-9.08532587238019,1.03388502203959e-19,2.29095435427164e-17,"Stable","Sig",2.29095435427164e-17,"LGALS3BP","LGALS3BP"
"ENSG00000099942.13",2559.20656425869,0.438338622744185,0.0485051153266746,9.03695661358685,1.61094282482383e-19,3.53125595987727e-17,"Stable","Sig",3.53125595987727e-17,"CRKL","CRKL"
"ENSG00000138316.11",53.2399565425297,-4.36650304874727,0.484500552437685,-9.01237991737661,2.01632454345915e-19,4.37285022797428e-17,"Down","Sig",4.37285022797428e-17,"ADAMTS14","ADAMTS14"
"ENSG00000073792.16",3792.0386359029,-0.362562192510897,0.0405053619855422,-8.95096784075917,3.5237903065948e-19,7.561683072657e-17,"Stable","Sig",7.561683072657e-17,"IGF2BP2","IGF2BP2"
"ENSG00000151012.13",1833.43995652081,0.513837080993085,0.0574206719552406,8.94864277091048,3.59879763388174e-19,7.64219672544929e-17,"Stable","Sig",7.64219672544929e-17,"SLC7A11","SLC7A11"
"ENSG00000147027.4",146.489468622348,-1.81101944797733,0.203353744339336,-8.90575904496397,5.30219847471325e-19,1.11433626912891e-16,"Down","Sig",1.11433626912891e-16,"TMEM47","TMEM47"
"ENSG00000189058.9",65.8962784972006,-3.33676617693693,0.375267275277409,-8.89170571686618,6.0177896209442e-19,1.25182305318948e-16,"Down","Sig",1.25182305318948e-16,"APOD","APOD"
"ENSG00000115414.21",3965.02989799639,-0.427790630190565,0.048673672694515,-8.78895317547658,1.5095996497908e-18,3.10675521338457e-16,"Stable","Sig",3.10675521338457e-16,"FN1","FN1"
"ENSG00000154678.18",105.949726884295,-2.19012474374217,0.249220803511875,-8.78788894378079,1.52396508063601e-18,3.10675521338457e-16,"Down","Sig",3.10675521338457e-16,"PDE1C","PDE1C"
"ENSG00000077782.23",5996.74547775392,-0.298959571201061,0.0341671237774744,-8.74991916639345,2.13505627264404e-18,4.30943140337836e-16,"Stable","Sig",4.30943140337836e-16,"FGFR1","FGFR1"
"ENSG00000172164.15",826.239037853855,-0.72770214168699,0.083336096027704,-8.73213620956127,2.49907003591641e-18,4.99470997570509e-16,"Stable","Sig",4.99470997570509e-16,"SNTB1","SNTB1"
"ENSG00000169604.21",757.74911761887,-0.739966524518872,0.0849911782049513,-8.70639212383296,3.13700244445024e-18,6.20882833325851e-16,"Stable","Sig",6.20882833325851e-16,"ANTXR1","ANTXR1"
"ENSG00000140937.14",46.557878902647,-4.56014325097206,0.524993624049212,-8.6860926344214,3.75119053240432e-18,7.35305482630717e-16,"Down","Sig",7.35305482630717e-16,"CDH11","CDH11"
"ENSG00000164733.23",10265.9586365122,0.238210673783151,0.0274837231251942,8.66733639754888,4.42346580467608e-18,8.588264180393e-16,"Stable","Sig",8.588264180393e-16,"CTSB","CTSB"
"ENSG00000163171.8",10175.0284780334,-0.255864827958186,0.0295261430208604,-8.6657044158262,4.48729786791414e-18,8.63000512597148e-16,"Stable","Sig",8.63000512597148e-16,"CDC42EP3","CDC42EP3"
"ENSG00000176105.14",7159.40615588772,0.300389895321746,0.034729406233642,8.64943942032505,5.1753020294191e-18,9.86015954876055e-16,"Stable","Sig",9.86015954876055e-16,"YES1","YES1"
"ENSG00000013588.10",790.760169276681,0.691706808017175,0.0802623034421555,8.61807820548888,6.80871741722386e-18,1.28520845618079e-15,"Stable","Sig",1.28520845618079e-15,"GPRC5A","GPRC5A"
"ENSG00000049323.16",816.520057900942,-0.744823015093268,0.0864643296359504,-8.61422297760559,7.04175279703096e-18,1.3170015827548e-15,"Stable","Sig",1.3170015827548e-15,"LTBP1","LTBP1"
"ENSG00000110092.4",25792.6406757425,0.216422720799149,0.0252101716076905,8.58473810361241,9.10435967471287e-18,1.6872861484427e-15,"Stable","Sig",1.6872861484427e-15,"CCND1","CCND1"
"ENSG00000189060.6",12857.486778545,0.235835861888622,0.0275085851109032,8.57317309988246,1.00672012424798e-17,1.8489185993621e-15,"Stable","Sig",1.8489185993621e-15,"H1-0","H1-0"
"ENSG00000080493.19",1091.08809922473,-0.675388748461444,0.0788996626428281,-8.560096784176,1.12772809496806e-17,2.05266651285883e-15,"Stable","Sig",2.05266651285883e-15,"SLC4A4","SLC4A4"
"ENSG00000064989.13",618.056311271821,-0.777112626124273,0.091172562239412,-8.52353610600123,1.54754510447409e-17,2.79188092918661e-15,"Stable","Sig",2.79188092918661e-15,"CALCRL","CALCRL"
"ENSG00000142156.16",9495.3874820298,0.247244600742722,0.0292256601972127,8.4598465551961,2.67729569633057e-17,4.78766228643816e-15,"Stable","Sig",4.78766228643816e-15,"COL6A1","COL6A1"
"ENSG00000224411.3",27758.8808097668,0.179061100992282,0.0212118449985568,8.44156182569052,3.1312522634419e-17,5.55075727326318e-15,"Stable","Sig",5.55075727326318e-15,NA,"ENSG00000224411.3"
"ENSG00000182481.10",5205.43828080618,-0.313868094985874,0.037382155194189,-8.39620116484519,4.61155317809297e-17,8.10440716281062e-15,"Stable","Sig",8.10440716281062e-15,"KPNA2","KPNA2"
"ENSG00000130720.13",371.998838171222,-1.00804112997658,0.120144927216738,-8.39020966867873,4.85275925861917e-17,8.45541455095816e-15,"Down","Sig",8.45541455095816e-15,"FIBCD1","FIBCD1"
"ENSG00000234745.14",3486.5668478044,-0.360561560247805,0.0430170885706985,-8.38182155575737,5.21148032409851e-17,9.00349473619256e-15,"Stable","Sig",9.00349473619256e-15,"HLA-B","HLA-B"
"ENSG00000021300.14",1056.56519130969,-0.623125943119364,0.074644600464843,-8.3479037899446,6.9485138680669e-17,1.19035633373455e-14,"Stable","Sig",1.19035633373455e-14,"PLEKHB1","PLEKHB1"
"ENSG00000168906.13",5117.6969028547,-0.32939161766209,0.0395603067142947,-8.32631607335511,8.33969525421511e-17,1.41677522877024e-14,"Stable","Sig",1.41677522877024e-14,"MAT2A","MAT2A"
"ENSG00000130600.22",54.2395060648335,-3.53215596292777,0.425104679939137,-8.30890867499618,9.65862175585635e-17,1.62727820756105e-14,"Down","Sig",1.62727820756105e-14,"H19","H19"
"ENSG00000137726.17",276.343589617651,-1.14966878288012,0.138796160304289,-8.28314544407895,1.1996376030521e-16,2.00457476850984e-14,"Down","Sig",2.00457476850984e-14,"FXYD6","FXYD6"
"ENSG00000142871.18",2359.81825855084,0.474229438068569,0.0573255903031417,8.27256092018958,1.31111831423345e-16,2.17304536211082e-14,"Stable","Sig",2.17304536211082e-14,"CCN1","CCN1"
"ENSG00000213626.13",434.925449510317,0.892616076955673,0.108152199403069,8.25333263569618,1.5403753795728e-16,2.53242681354606e-14,"Stable","Sig",2.53242681354606e-14,"LBH","LBH"
"ENSG00000185650.10",11275.5151690404,0.241061650231042,0.0292914534575208,8.22976062217723,1.87587932450746e-16,3.05933407275273e-14,"Stable","Sig",3.05933407275273e-14,"ZFP36L1","ZFP36L1"
"ENSG00000185885.17",228.008966733647,-1.32279825297848,0.161338705096606,-8.1988897344033,2.42617338741779e-16,3.92539449808723e-14,"Down","Sig",3.92539449808723e-14,"IFITM1","IFITM1"
"ENSG00000101384.12",13255.9435158415,0.235523812618324,0.0288792460067591,8.15546959097204,3.47825739525866e-16,5.5832878157278e-14,"Stable","Sig",5.5832878157278e-14,"JAG1","JAG1"
"ENSG00000198947.18",610.121099903824,-0.760129366873749,0.0933085000896573,-8.1464107358211,3.74885256092749e-16,5.97063346148967e-14,"Stable","Sig",5.97063346148967e-14,"DMD","DMD"
"ENSG00000185745.10",390.676041934406,-0.969122121383218,0.119413280479329,-8.11569799852354,4.83000495893782e-16,7.63290551107802e-14,"Stable","Sig",7.63290551107802e-14,"IFIT1","IFIT1"
"ENSG00000134531.10",14452.3479502736,0.211573143462773,0.0261116463920795,8.10263513398948,5.3781351067717e-16,8.43374325281906e-14,"Stable","Sig",8.43374325281906e-14,"EMP1","EMP1"
"ENSG00000182022.18",154.590740416406,-1.67126899101654,0.206792448366523,-8.0818666456057,6.37828322658726e-16,9.92577724100823e-14,"Down","Sig",9.92577724100823e-14,"CHST15","CHST15"
"ENSG00000142173.17",7378.94696765023,0.250969507304351,0.0312911206860516,8.02047040188701,1.05340968744266e-15,1.6268795369853e-13,"Stable","Sig",1.6268795369853e-13,"COL6A2","COL6A2"
"ENSG00000114861.24",41.9030342976071,-3.89754532408201,0.487057793553815,-8.00222350543574,1.22192327557068e-15,1.87294194705142e-13,"Down","Sig",1.87294194705142e-13,"FOXP1","FOXP1"
"ENSG00000188916.9",41.7140769818958,-3.90349310987084,0.489385279713799,-7.97631901015427,1.50761974701426e-15,2.29360717631587e-13,"Down","Sig",2.29360717631587e-13,"INSYN2A","INSYN2A"
"ENSG00000171004.19",790.972226553853,0.64027014912855,0.0802923685588412,7.97423417219703,1.53328579841253e-15,2.31537513232873e-13,"Stable","Sig",2.31537513232873e-13,"HS6ST2","HS6ST2"
"ENSG00000113532.13",1663.60364916325,0.465243713603193,0.0583648424401655,7.97130077203845,1.57012855761709e-15,2.35357652761633e-13,"Stable","Sig",2.35357652761633e-13,"ST8SIA4","ST8SIA4"
"ENSG00000145794.17",127.771158610252,-1.58937322777812,0.203079677526852,-7.82635292282246,5.02226227096039e-15,7.47327289458383e-13,"Down","Sig",7.47327289458383e-13,"MEGF10","MEGF10"
"ENSG00000211448.14",347.182345306102,0.974954365157759,0.124891968529316,7.80638160034211,5.88532064568623e-15,8.69406860021445e-13,"Stable","Sig",8.69406860021445e-13,"DIO2","DIO2"
