ONTOLOGY,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
BP,GO:0035725,sodium ion transmembrane transport,16/549,190/18805,0.08421052631578947,2.8844789569552294,4.527360239178805,1.4983084006266737e-4,0.012176889825553592,0.010391831741820255,HCN4/SCN3A/ATP1A3/KCNK3/SLC9A2/SLC8A3/ANK3/SCN5A/ATP1A2/SCNN1G/CNGB1/SLC8A1/SLC6A11/SLC17A8/SLC6A7/SLC5A2,16
BP,GO:0030534,adult behavior,14/549,152/18805,0.09210526315789473,3.154898859169782,4.625757056825075,1.5041421390588422e-4,0.012176889825553592,0.010391831741820255,NRXN2/HOMER1/CNTN2/SLITRK1/SLC1A2/SHANK2/HOXD10/DRD2/HOXD9/GRM2/PAX5/ATP1A2/PREX2/SDK1,14
BP,GO:0042060,wound healing,28/549,450/18805,0.06222222222222222,2.131309451528031,4.2122967391504025,1.5214068731603285e-4,0.012176889825553592,0.010391831741820255,COL5A1/EMILIN1/WNT7A/PDGFB/SYT7/SERPINE1/SHH/FBLN1/GAS6/PRSS56/CARMIL2/TNFRSF12A/VAV3/SERPINF2/ITGA2/ANGPTL1/TNFAIP3/AQP1/PLA2G4A/TSPAN32/AXL/ANGPT1/MYL9/C1QTNF1/SCUBE1/LRG1/ALOX5/EPPK1,28
BP,GO:0045444,fat cell differentiation,19/549,252/18805,0.07539682539682539,2.5825816058056494,4.385991560812324,1.6199596075761215e-4,0.01266980090017961,0.010812485046939612,CNTN2/WNT1/WNT10B/SFRP1/LAMB3/BMP2/TPH1/CMKLR1/RORC/SMAD6/RARRES2/VSTM2A/FNDC5/PRDM16/CEBPA/GDF6/ZBTB7C/LRG1/ALOX5,19
BP,GO:0042692,muscle cell differentiation,27/549,429/18805,0.06293706293706294,2.155795024647484,4.199450394460185,1.651980428778915e-4,0.01266980090017961,0.010812485046939612,HOMER1/IGFBP5/ADAM12/PDGFB/SHH/WNT1/WNT10B/BMP2/CCN3/KLHL41/WT1/NFATC4/FLNC/ADAMTS5/MYLK3/FOXF1/SYNPO2L/SLC8A1/CASQ1/RYR1/MYL9/TNNT1/MYMX/LMOD2/KEL/IL4R/COL14A1,27
BP,GO:0007389,pattern specification process,29/549,476/18805,0.06092436974789916,2.0868538672299524,4.164987724169953,1.6709362593943494e-4,0.01266980090017961,0.010812485046939612,DLX1/DLX2/PLXNA2/WNT7A/SHH/SHROOM3/WNT1/EYA1/BMP5/SFRP1/NKD1/FOLR1/HOXD10/BMP2/HOXD9/SMAD6/FOXD1/WT1/DSCAML1/HES2/HOXB7/FOXF1/GLI1/RIPPLY3/BMPR1B/EOMES/SEMA3F/HOXD8/SIX3,29
BP,GO:0030199,collagen fibril organization,9/549,69/18805,0.13043478260869565,4.467807080066524,5.004371192156168,1.7202754734791084e-4,0.012819018269615012,0.010939828056389827,COL5A1/ADAMTS3/EMILIN1/COL12A1/SERPINF2/ADAMTS14/ADAMTS2/COL1A2/COL14A1,9
BP,GO:0006941,striated muscle contraction,16/549,194/18805,0.08247422680412371,2.8250051640283176,4.43086571328287,1.9053513928362227e-4,0.013608480343557224,0.011613559785631533,HOMER1/HCN4/KCNN2/SCN3A/PGAM2/RYR3/SLC8A3/SCN5A/KLHL41/ATP1A2/SLC8A1/CASQ1/RYR1/TNNT1/CHRND/CACNA1D,16
BP,GO:0008217,regulation of blood pressure,16/549,194/18805,0.08247422680412371,2.8250051640283176,4.43086571328287,1.9053513928362227e-4,0.013608480343557224,0.011613559785631533,EMILIN1/GRIP2/PDGFB/GLP1R/KCNK3/NOS2/GAS6/DRD2/SERPINF2/NPR1/NPR3/ADM2/ATP1A2/SCNN1G/COL1A2/KLK1,16
BP,GO:0016079,synaptic vesicle exocytosis,11/549,102/18805,0.10784313725490197,3.6939712132576163,4.730923000320927,1.9206786232230233e-4,0.013608480343557224,0.011613559785631533,RIMS3/GRIK5/WNT7A/CPLX2/SYT12/SYT7/SYT4/SNPH/CADPS2/RPH3A/SYT13,11
BP,GO:0021892,cerebral cortex GABAergic interneuron differentiation,4/549,11/18805,0.36363636363636365,12.455704586852127,6.5904795540384615,2.0135779084963338e-4,0.014036586646001862,0.011978908304535065,CNTN2/DLX1/DLX2/DRD2,4
BP,GO:0050954,sensory perception of mechanical stimulus,16/549,196/18805,0.08163265306122448,2.7961785807219064,4.38353532648014,2.142696245072306e-4,0.014499100941741016,0.012373620813916684,TUB/SPNS2/PAX3/EPS8L2/EYA1/MYO3B/PCDH15/ITGA2/ESPN/MYO7A/COL4A3/ROR1/SLC17A8/MBP/TMPRSS3/CACNA1D,16
BP,GO:0045600,positive regulation of fat cell differentiation,9/549,71/18805,0.1267605633802817,4.34195335950127,4.89240927596173,2.147020963145361e-4,0.014499100941741016,0.012373620813916684,SFRP1/BMP2/TPH1/CMKLR1/RARRES2/VSTM2A/FNDC5/CEBPA/ZBTB7C,9
BP,GO:0048678,response to axon injury,10/549,87/18805,0.11494252873563218,3.93714800159119,4.761723963072813,2.206611671430292e-4,0.014672270221418033,0.012521404529055452,DPYSL3/PCSK1/RTN4RL1/SPP1/FOLR1/DRD2/GIPR/APOD/AXL/KIAA0319,10
BP,GO:0050679,positive regulation of epithelial cell proliferation,17/549,218/18805,0.0779816513761468,2.671120135024482,4.3036777936425095,2.376323966575444e-4,0.01486315207590045,0.012684304263122621,EGFR/WNT7A/PDGFB/SHH/PTPRN/EYA1/BMP5/SFRP1/SCN5A/JCAD/PIK3CD/PPP1R16B/TNFAIP3/CYP7B1/CDH3/DLX5/LRG1,17
BP,GO:0031629,synaptic vesicle fusion to presynaptic active zone membrane,6/549,31/18805,0.1935483870967742,6.6296492155825835,5.439916766579043,2.3809486203378005e-4,0.01486315207590045,0.012684304263122621,GRIK5/CPLX2/SYT7/SYT4/RPH3A/SYT13,6
BP,GO:0090382,phagosome maturation,6/549,31/18805,0.1935483870967742,6.6296492155825835,5.439916766579043,2.3809486203378005e-4,0.01486315207590045,0.012684304263122621,MREG/SYT7/RAB7B/MYO7A/RAB32/TCIRG1,6
BP,GO:0035924,cellular response to vascular endothelial growth factor stimulus,12/549,122/18805,0.09836065573770492,3.369165994804264,4.552611371818594,2.389867521790765e-4,0.01486315207590045,0.012684304263122621,EPHA2/EGFR/GAS1/ADAMTS3/PTP4A3/EMILIN1/EPHA10/JCAD/PIK3CD/TSPAN32/AXL/INSRR,12
BP,GO:0042391,regulation of membrane potential,28/549,463/18805,0.06047516198704104,2.0714670695196844,4.048130075127816,2.4324658451322905e-4,0.01486315207590045,0.012684304263122621,INSYN2A/UBB/KCNJ9/KCNF1/RIMS3/GRIK5/WNT7A/HCN4/KCNN2/SCN3A/ATP1A3/KCNK3/GPR88/GRIK1/FZD9/DRD2/KCNN4/SLC8A3/ANK3/SCN5A/GABRA5/KCNK13/ATP1A2/KCNG2/CNGB1/SLC8A1/CHRND/CACNA1D,28
BP,GO:0007611,learning or memory,20/549,282/18805,0.07092198581560284,2.429304086088181,4.193744867600763,2.4890453447310167e-4,0.01486315207590045,0.012684304263122621,NRXN2/CNTN2/TH/EGFR/HTT/GLP1R/SYT4/GPR88/C1QL1/FZD9/JPH3/SHANK2/DRD2/SLC8A3/GABRA5/RASGRF1/NFATC4/ATP1A2/CLSTN2/CLDN5,20
BP,GO:0010927,cellular component assembly involved in morphogenesis,13/549,141/18805,0.09219858156028368,3.1580953119146353,4.460528254612845,2.541291032202965e-4,0.01486315207590045,0.012684304263122621,CCDC136/KLHL41/FLNC/MYLK3/UGT8/CNTN1/SYNPO2L/ACRBP/CASQ1/MYL9/TNNT1/LMOD2/TENM4,13
BP,GO:0032989,cellular anatomical entity morphogenesis,13/549,141/18805,0.09219858156028368,3.1580953119146353,4.460528254612845,2.541291032202965e-4,0.01486315207590045,0.012684304263122621,CCDC136/KLHL41/FLNC/MYLK3/UGT8/CNTN1/SYNPO2L/ACRBP/CASQ1/MYL9/TNNT1/LMOD2/TENM4,13
BP,GO:0007612,learning,14/549,160/18805,0.0875,2.9971539162112935,4.399454329743323,2.575180609753728e-4,0.01486315207590045,0.012684304263122621,NRXN2/CNTN2/TH/HTT/GPR88/C1QL1/JPH3/SHANK2/DRD2/SLC8A3/GABRA5/ATP1A2/CLSTN2/CLDN5,14
BP,GO:0050767,regulation of neurogenesis,24/549,372/18805,0.06451612903225806,2.2098830718608613,4.08719481434112,2.614987010733388e-4,0.01486315207590045,0.012684304263122621,CDKN2B/DLX1/DLX2/MAP6/L1CAM/SPP1/EGFR/WNT7A/SHH/SYT4/OTP/SLITRK1/NEURL1/DRD2/BMP2/NFATC4/HES2/IL33/TLX2/IL34/SEMA3F/KIAA0319/TGM2/TENM4,24
BP,GO:0038063,collagen-activated tyrosine kinase receptor signaling pathway,8/549,58/18805,0.13793103448275862,4.724577601909428,4.926444724543042,2.6598646001825527e-4,0.01486315207590045,0.012684304263122621,COL4A5/EPHA2/EGFR/COL4A6/EPHA10/COL4A3/AXL/INSRR,8
BP,GO:0001649,osteoblast differentiation,19/549,262/18805,0.07251908396946564,2.4840097887901664,4.19474815870758,2.66552207107781e-4,0.01486315207590045,0.012684304263122621,IGFBP5/SMAD9/IGFBP3/EPHA2/SPP1/ALPL/TNFAIP6/SHH/WNT10B/SFRP1/BMP2/SMAD6/TWIST2/CYP24A1/GLI1/BMPR1B/CEBPA/DLX5/TCIRG1,19
BP,GO:0007596,blood coagulation,18/549,241/18805,0.07468879668049792,2.558329365349296,4.222216280376911,2.682382836465144e-4,0.01486315207590045,0.012684304263122621,EMILIN1/PDGFB/SERPINE1/SHH/FBLN1/GAS6/PRSS56/VAV3/SERPINF2/ITGA2/ANGPTL1/PLA2G4A/TSPAN32/AXL/ANGPT1/MYL9/C1QTNF1/SCUBE1,18
BP,GO:0090092,regulation of transmembrane receptor protein serine/threonine kinase signaling pathway,22/549,329/18805,0.0668693009118541,2.2904867097402843,4.095019634206482,2.851838525739964e-4,0.015253890453633972,0.013017762768097964,CDKN2B/DLX1/EMILIN1/TNFAIP6/SHH/WNT1/BMP5/SFRP1/FOLR1/BMP2/CCN3/SMAD6/LDLRAD4/FOXD1/CILP/PRDM16/ADAMTSL2/CDH3/GDF6/KIAA0319/LRG1/DMRT1,22
BP,GO:0010721,negative regulation of cell development,20/549,285/18805,0.07017543859649122,2.403732464129358,4.1409001910045165,2.8584835625405675e-4,0.015253890453633972,0.013017762768097964,CDKN2B/DLX1/DLX2/SPP1/WNT7A/TNFAIP6/SHH/SYT4/SHB/SFRP1/NFATC4/CD74/PRDM16/TLX2/RFLNA/ZNF664-RFLNA/CEBPA/SEMA3F/KIAA0319/IL4R,20
BP,GO:0099500,vesicle fusion to plasma membrane,6/549,32/18805,0.1875,6.4224726775956285,5.323705236791491,2.85878095035713e-4,0.015253890453633972,0.013017762768097964,GRIK5/CPLX2/SYT7/SYT4/RPH3A/SYT13,6
BP,GO:0071560,cellular response to transforming growth factor beta stimulus,21/549,308/18805,0.06818181818181818,2.3354446100347737,4.097878423157003,3.0026197622291155e-4,0.015525021733712141,0.013249147849418483,CDKN2B/DLX1/SMAD9/PDE2A/EMILIN1/WNT7A/WNT1/WNT10A/SFRP1/FOLR1/MSTN/BMP2/SMAD6/LDLRAD4/CILP/PRDM16/ADAMTSL2/CDH3/COL1A2/LRG1/CLDN5,21
BP,GO:0031214,biomineral tissue development,15/549,182/18805,0.08241758241758242,2.8230649132288477,4.285697216687368,3.0173573013230447e-4,0.015525021733712141,0.013249147849418483,SPP1/ALPL/SMPD3/WNT10B/FZD9/GAS6/BMP2/NOTUM/RFLNA/ZNF664-RFLNA/BMPR1B/SLC8A1/COL1A2/TCIRG1/ALOX5,15
BP,GO:0071248,cellular response to metal ion,15/549,182/18805,0.08241758241758242,2.8230649132288477,4.285697216687368,3.0173573013230447e-4,0.015525021733712141,0.013249147849418483,TH/SHH/KCNK3/SMPD3/CPNE4/RYR3/RASGRP2/ANK3/SCN5A/RASAL1/NFATC4/AQP1/FBP1/CEBPA/RYR1,15
BP,GO:0050817,coagulation,18/549,246/18805,0.07317073170731707,2.506330801012928,4.124004249545917,3.4415967270211447e-4,0.01731313995298522,0.014775138799108651,EMILIN1/PDGFB/SERPINE1/SHH/FBLN1/GAS6/PRSS56/VAV3/SERPINF2/ITGA2/ANGPTL1/PLA2G4A/TSPAN32/AXL/ANGPT1/MYL9/C1QTNF1/SCUBE1,18
BP,GO:0048709,oligodendrocyte differentiation,11/549,109/18805,0.10091743119266056,3.4567437041493294,4.4607432911898215,3.44500239693829e-4,0.01731313995298522,0.014775138799108651,CNTN2/DLX1/DLX2/SHH/SLC8A3/MYRF/CNTN1/IL33/IL34/GPR17/TENM4,11
BP,GO:0050953,sensory perception of light stimulus,17/549,226/18805,0.0752212389380531,2.5765672098908716,4.134890583442259,3.6241370382589146e-4,0.017835773696930606,0.015221157610766176,RGS16/TH/RDH10/GPR179/RGR/MYO3B/PCDH15/MYO7A/SFRP5/PRCD/CDH3/CNGB1/OPN1SW/LAMC3/CRYBG3/SIX3/ABCA4,17
BP,GO:0006883,intracellular sodium ion homeostasis,5/549,22/18805,0.22727272727272727,7.7848153667825795,5.521732646068674,3.6315318957193276e-4,0.017835773696930606,0.015221157610766176,ATP1A3/ATP1A2/SCNN1G/SLC8A1/TMPRSS3,5
BP,GO:0030282,bone mineralization,12/549,128/18805,0.09375,3.2112363387978142,4.353064159062899,3.7312119949736467e-4,0.018088105759448896,0.015436499325631148,ALPL/SMPD3/WNT10B/FZD9/BMP2/NOTUM/RFLNA/ZNF664-RFLNA/BMPR1B/SLC8A1/COL1A2/ALOX5,12
BP,GO:0001658,branching involved in ureteric bud morphogenesis,8/549,61/18805,0.13114754098360656,4.492221326405685,4.737443241848345,3.785602188234613e-4,0.018088105759448896,0.015436499325631148,SHH/WNT1/EYA1/BMP2/FOXD1/WT1/HOXB7/GREB1L,8
BP,GO:0045598,regulation of fat cell differentiation,13/549,147/18805,0.08843537414965986,3.0291934624487316,4.28309845333247,3.819204199791894e-4,0.018088105759448896,0.015436499325631148,WNT1/WNT10B/SFRP1/BMP2/TPH1/CMKLR1/RORC/RARRES2/VSTM2A/FNDC5/CEBPA/ZBTB7C/ALOX5,13
BP,GO:0006936,muscle contraction,23/549,359/18805,0.06406685236768803,2.1944939139788224,3.9626758067622143,3.850314044121468e-4,0.018088105759448896,0.015436499325631148,HOMER1/CRYAB/HCN4/KCNN2/GRIP2/SCN3A/PGAM2/RYR3/DRD2/SLC8A3/SCN5A/KLHL41/ITGA2/ATP1A2/CACNG1/SLC8A1/CASQ1/RYR1/MYL9/TNNT1/LMOD2/CHRND/CACNA1D,23
BP,GO:0055078,sodium ion homeostasis,7/549,47/18805,0.14893617021276595,5.10153858078518,4.8821480393662595,3.9720171361821006e-4,0.018426899221127297,0.015725627723721974,ATP1A3/DRD2/NPR1/ATP1A2/SCNN1G/SLC8A1/TMPRSS3,7
BP,GO:0009954,proximal/distal pattern formation,6/549,34/18805,0.17647058823529413,6.044680167148828,5.10549518310096,4.038114717758051e-4,0.018426899221127297,0.015725627723721974,DLX1/DLX2/HOXD10/HOXD9/GLI1/SIX3,6
BP,GO:0071559,response to transforming growth factor beta,21/549,315/18805,0.06666666666666667,2.28354584092289,3.9838840056492493,4.050336478498596e-4,0.018426899221127297,0.015725627723721974,CDKN2B/DLX1/SMAD9/PDE2A/EMILIN1/WNT7A/WNT1/WNT10A/SFRP1/FOLR1/MSTN/BMP2/SMAD6/LDLRAD4/CILP/PRDM16/ADAMTSL2/CDH3/COL1A2/LRG1/CLDN5,21
BP,GO:0021978,telencephalon regionalization,4/549,13/18805,0.3076923076923077,10.539442342721031,5.966458739527436,4.1641782752414424e-4,0.018431073543082734,0.01572919011543435,SHH/BMP2/EOMES/SIX3,4
BP,GO:0043568,positive regulation of insulin-like growth factor receptor signaling pathway,4/549,13/18805,0.3076923076923077,10.539442342721031,5.966458739527436,4.1641782752414424e-4,0.018431073543082734,0.01572919011543435,IGFBP5/IGFBP3/WNT1/CDH3,4
BP,GO:0001763,morphogenesis of a branching structure,16/549,208/18805,0.07692307692307693,2.634860585680258,4.111491773016883,4.179188355442175e-4,0.018431073543082734,0.01572919011543435,DLX2/EPHA2/RDH10/SHH/WNT1/EYA1/SFRP1/DRD2/BMP2/FOXD1/WT1/NFATC4/HOXB7/FOXF1/GREB1L/TGM2,16
BP,GO:0032963,collagen metabolic process,11/549,112/18805,0.09821428571428571,3.3641523549310435,4.351644898560813,4.356580208735979e-4,0.01893402840231465,0.016158414847344194,COL5A1/ADAMTS3/EMILIN1/SMPD3/MMP24/SERPINF2/ITGA2/ADAMTS14/ADAMTS2/COL1A2/MMP25,11
BP,GO:0033002,muscle cell proliferation,18/549,251/18805,0.07171314741035857,2.4564038926262164,4.0281756103975415,4.3808487742514224e-4,0.01893402840231465,0.016158414847344194,IGFBP5/IGFBP3/EGFR/PDGFB/SHH/SMPD3/MSTN/BMP2/PDE1A/CCN3/SERPINF2/NPR1/ITGA2/TNFAIP3/GLI1/APOD/ANGPT1/TENM4,18
BP,GO:0050678,regulation of epithelial cell proliferation,25/549,410/18805,0.06097560975609756,2.0886090008441065,3.8647591409948343,4.5697953273638744e-4,0.019555104361254124,0.016688444843233993,CDKN2B/EGFR/WNT7A/PDGFB/SHH/WNT10B/PTPRN/EYA1/BMP5/SFRP1/DRD2/SCN5A/JCAD/PIK3CD/PPP1R16B/TNFAIP3/CYP7B1/GLI1/CDH3/COL4A3/DLX5/CCL2/LRG1/ALOX5/EPPK1,25
BP,GO:0031338,regulation of vesicle fusion,6/549,35/18805,0.17142857142857143,5.871975019516003,5.002826235127056,4.754679518132381e-4,0.020146789095458972,0.017193392189407495,GRIK5/CPLX2/SYT7/SYT4/RPH3A/SYT13,6
BP,GO:0030900,forebrain development,25/549,413/18805,0.06053268765133172,2.073437506891244,3.825126414685208,5.084259395070215e-4,0.02133414476261502,0.01820668872797755,PCSK1/CNTN2/DLX1/DLX2/UBB/RTN4RL1/TH/EGFR/WNT7A/SHH/CDK5R2/WNT1/OTP/SLC1A2/DRD2/BMP2/SCN5A/PAX5/ATP1A2/AQP1/GLI1/AXL/EOMES/DLX5/SIX3,25
BP,GO:1902041,regulation of extrinsic apoptotic signaling pathway via death domain receptors,7/549,49/18805,0.14285714285714285,4.893312516263335,4.732119179181679,5.159272221128213e-4,0.02136017271912383,0.018228901144160814,SERPINE1/BMP5/SFRP1/SCRT2/TNFAIP3/BMPR1B/ZSWIM2,7
BP,GO:0051047,positive regulation of secretion,21/549,321/18805,0.06542056074766354,2.2408627410925557,3.8885416998265323,5.189306190439616e-4,0.02136017271912383,0.018228901144160814,PCSK1/SPP1/EGFR/SYT7/CDK5R2/SYT4/SMPD3/NNAT/DRD2/KCNN4/BMP2/GIPR/NPR1/CADPS2/AQP1/ABCG1/PLA2G4A/RPH3A/GCK/C1QTNF1/IL4R,21
BP,GO:0036005,response to macrophage colony-stimulating factor,8/549,64/18805,0.125,4.281648451730419,4.560307645042146,5.27147258734815e-4,0.021493683511810097,0.018342840065608657,EPHA2/SPP1/EGFR/PDE2A/ALPL/EPHA10/AXL/INSRR,8
BP,GO:0048499,synaptic vesicle membrane organization,6/549,36/18805,0.16666666666666666,5.708864602307225,4.904055383288708,5.566487246022269e-4,0.022352292660004037,0.019075582328028973,GRIK5/CPLX2/SYT7/SYT4/RPH3A/SYT13,6
BP,GO:0021871,forebrain regionalization,5/549,24/18805,0.20833333333333334,7.136080752884032,5.216098823650253,5.585487291255058e-4,0.022352292660004037,0.019075582328028973,SHH/WNT1/BMP2/EOMES/SIX3,5
BP,GO:0043410,positive regulation of MAPK cascade,27/549,464/18805,0.05818965517241379,1.9931811758055398,3.75650909255641,5.670540480798668e-4,0.022484473355974168,0.019188386136859997,MTURN/IGFBP3/EGFR/WNT7A/PDGFB/GADD45G/CHI3L1/NKD1/GAS6/IGFBP6/DRD2/BMP2/SERPINF2/JCAD/CD74/LAPTM5/GPR37/IL34/GDF6/ALKAL2/ANGPT1/HCRTR1/C1QTNF1/CRACR2A/CAVIN3/SPI1/TPD52L1,27
BP,GO:0051899,membrane depolarization,10/549,98/18805,0.10204081632653061,3.4952232259023828,4.29466060963083,5.806865597834628e-4,0.022639887921069097,0.019321017870728978,HCN4/SCN3A/FZD9/ANK3/SCN5A/ATP1A2/CNGB1/SLC8A1/CHRND/CACNA1D,10
BP,GO:0021536,diencephalon development,9/549,81/18805,0.1111111111111111,3.8059097348714834,4.388593635797971,5.814501525309277e-4,0.022639887921069097,0.019321017870728978,PCSK1/UBB/SHH/WNT1/OTP/DRD2/BMP2/GLI1/SIX3,9
BP,GO:0002685,regulation of leukocyte migration,17/549,236/18805,0.07203389830508475,2.4673906332005804,3.9338334223738154,5.950007980768905e-4,0.02296065579721715,0.019594763124637444,SPNS2/EMILIN1/TNFAIP6/SERPINE1/SMPD3/BMP5/GAS6/MSTN/CCN3/CMKLR1/RARRES2/ITGA2/CD74/IL33/APOD/IL34/CCL2,17
BP,GO:0055002,striated muscle cell development,14/549,174/18805,0.08045977011494253,2.7560036011138327,4.035435622382425,6.037270378846096e-4,0.022990310205761554,0.019620070377015634,HOMER1/WNT10B/KLHL41/FLNC/MYLK3/SYNPO2L/SLC8A1/CASQ1/RYR1/MYL9/TNNT1/LMOD2/KEL/COL14A1,14
BP,GO:0099003,vesicle-mediated transport in synapse,18/549,258/18805,0.06976744186046512,2.38975727538442,3.8978080947841542,6.064079970978291e-4,0.022990310205761554,0.019620070377015634,NSG1/RIMS3/TH/GRIK5/WNT7A/GRIP2/CPLX2/SYT12/SYT7/SYT4/SNPH/BSN/PACSIN1/CADPS2/SNCB/SLC17A8/RPH3A/SYT13,18
BP,GO:0010001,glial cell differentiation,18/549,259/18805,0.0694980694980695,2.3805304133172984,3.8795308785867393,6.344991406221001e-4,0.023514979914967593,0.02006782669379343,NDRG1/CNTN2/DLX1/DLX2/EGFR/SHH/MMP24/SLC8A3/BMP2/MYRF/CNTN1/IL33/ROR1/IL34/EOMES/GPR17/LAMC3/TENM4,18
BP,GO:0030500,regulation of bone mineralization,9/549,82/18805,0.10975609756097561,3.7594962015193922,4.342676595086804,6.365693313399372e-4,0.023514979914967593,0.02006782669379343,WNT10B/FZD9/BMP2/NOTUM/RFLNA/ZNF664-RFLNA/BMPR1B/SLC8A1/ALOX5,9
BP,GO:0042246,tissue regeneration,9/549,82/18805,0.10975609756097561,3.7594962015193922,4.342676595086804,6.365693313399372e-4,0.023514979914967593,0.02006782669379343,WNT7A/WNT10B/FZD9/MSTN/CCN3/SOX15/APOD/MYMX/EPPK1,9
BP,GO:0042476,odontogenesis,12/549,136/18805,0.08823529411764706,3.022340083574414,4.104607138507855,6.465961966160951e-4,0.02361192934012732,0.020150563922113573,DLX1/DLX2/ALPL/SERPINE1/SHH/SMPD3/WNT10A/BMP2/SCN5A/AQP1/COL1A2/TCIRG1,12
BP,GO:0010812,negative regulation of cell-substrate adhesion,8/549,66/18805,0.12121212121212122,4.1519015289507095,4.448154700773907,6.501202201469576e-4,0.02361192934012732,0.020150563922113573,FAM107A/ARHGAP6/SERPINE1/WNT1/FBLN1/GBP1/NEXMIF/APOD,8
BP,GO:0040013,negative regulation of locomotion,25/549,421/18805,0.05938242280285035,2.034037269230603,3.7210517869622004,6.712056596250436e-4,0.02417459050749532,0.02063074238005397,DPYSL3/IGFBP5/IGFBP3/EMILIN1/TNFAIP6/SERPINE1/SHH/BMP5/ADAMTS9/FBLN1/SFRP1/ST6GAL1/DRD2/NEXMIF/CCN3/LDLRAD4/CD74/IL33/MAPK15/APOD/SEMA3F/CCL2/EPPK1/MCTP1/CLDN5,25
BP,GO:0001657,ureteric bud development,10/549,100/18805,0.1,3.425318761384335,4.216949983972686,6.814735245008143e-4,0.024341558453657184,0.020773233839502858,SHH/WNT1/EYA1/SFRP1/BMP2/SMAD6/FOXD1/WT1/HOXB7/GREB1L,10
BP,GO:0060390,regulation of SMAD protein signal transduction,9/549,83/18805,0.10843373493975904,3.714201066561327,4.297475629181015,6.958857569526794e-4,0.024652608537290822,0.02103868587025184,EMILIN1/BMP5/BMP2/CCN3/SMAD6/LDLRAD4/CILP/GDF6/KIAA0319,9
BP,GO:0050890,cognition,21/549,329/18805,0.06382978723404255,2.186373677479363,3.7646443517124437,7.134884292112348e-4,0.02466030987024036,0.021045258234570305,NRXN2/CNTN2/FAM107A/TH/EGFR/HTT/GLP1R/SYT4/GPR88/C1QL1/FZD9/JPH3/SHANK2/DRD2/SLC8A3/GABRA5/RASGRF1/NFATC4/ATP1A2/CLSTN2/CLDN5,21
BP,GO:0060348,bone development,16/549,219/18805,0.0730593607305936,2.502515990052482,3.8784363944599805,7.331995438545455e-4,0.02466030987024036,0.021045258234570305,SPNS2/CSGALNACT1/ALPL/WNT1/SMPD3/COL27A1/BMP2/NOTUM/RFLNA/ZNF664-RFLNA/PAPPA2/BMPR1B/DLX5/RYR1/LRRK1/TGM2,16
BP,GO:0043269,regulation of monoatomic ion transport,27/549,472/18805,0.057203389830508475,1.9593984440122256,3.660679606592741,7.341622694870056e-4,0.02466030987024036,0.021045258234570305,HOMER1/KCNJ9/KCNF1/HTT/KCNN2/PDGFB/KCNJ16/JPH3/DRD2/KCNN4/ANK3/SCN5A/NKAIN3/ATP1A2/CACNG1/KCNG2/CNTN1/SLC8A1/CASQ1/GCK/CCL2/ABCB1/CRACR2A/CACNA1D/TCIRG1/KEL/PRSS8,27
BP,GO:0072163,mesonephric epithelium development,10/549,101/18805,0.09900990099009901,3.391404714241916,4.178832858836495,7.370313335009627e-4,0.02466030987024036,0.021045258234570305,SHH/WNT1/EYA1/SFRP1/BMP2/SMAD6/FOXD1/WT1/HOXB7/GREB1L,10
BP,GO:0072164,mesonephric tubule development,10/549,101/18805,0.09900990099009901,3.391404714241916,4.178832858836495,7.370313335009627e-4,0.02466030987024036,0.021045258234570305,SHH/WNT1/EYA1/SFRP1/BMP2/SMAD6/FOXD1/WT1/HOXB7/GREB1L,10
BP,GO:1903035,negative regulation of response to wounding,10/549,101/18805,0.09900990099009901,3.391404714241916,4.178832858836495,7.370313335009627e-4,0.02466030987024036,0.021045258234570305,RTN4RL1/SPP1/PDGFB/SERPINE1/SERPINF2/IL33/KIAA0319/C1QTNF1/ALOX5/EPPK1,10
BP,GO:0007519,skeletal muscle tissue development,14/549,178/18805,0.07865168539325842,2.6940709359202635,3.9380263289532755,7.55929589375629e-4,0.02466030987024036,0.021045258234570305,HOMER1/SHH/WNT10B/NEURL1/HOXD10/MSTN/KLHL41/HOXD9/PAX5/EOMES/CASQ1/RYR1/CHRND/KEL,14
BP,GO:0031632,positive regulation of synaptic vesicle fusion to presynaptic active zone membrane,4/549,15/18805,0.26666666666666666,9.13418336369156,5.465182608342215,7.588665462151708e-4,0.02466030987024036,0.021045258234570305,SYT7/SYT4/RPH3A/SYT13,4
BP,GO:0051481,negative regulation of cytosolic calcium ion concentration,4/549,15/18805,0.26666666666666666,9.13418336369156,5.465182608342215,7.588665462151708e-4,0.02466030987024036,0.021045258234570305,KCNK3/DRD2/ATP1A2/SLC8A1,4
BP,GO:0099502,calcium-dependent activation of synaptic vesicle fusion,4/549,15/18805,0.26666666666666666,9.13418336369156,5.465182608342215,7.588665462151708e-4,0.02466030987024036,0.021045258234570305,SYT7/SYT4/RPH3A/SYT13,4
BP,GO:1901634,positive regulation of synaptic vesicle membrane organization,4/549,15/18805,0.26666666666666666,9.13418336369156,5.465182608342215,7.588665462151708e-4,0.02466030987024036,0.021045258234570305,SYT7/SYT4/RPH3A/SYT13,4
