"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Change","Sig","pSelected","SYMBOL","LABEL"
"ENSG00000260804.3",324.923649394338,0.732469085060107,0.170452042185942,4.2972150739096,1.72957363057124e-05,0.000207699725407312,"Stable","Sig",0.000207699725407312,"LINC01963","LINC01963"
"ENSG00000163251.4",328.484535021508,0.908524854059632,0.211493927727805,4.29574912065047,1.74104394322632e-05,0.000208963225098728,"Stable","Sig",0.000208963225098728,"FZD5","FZD5"
"ENSG00000196361.10",875.046413104462,0.584131647197293,0.136032639847806,4.29405507274448,1.75438925391651e-05,0.000210450266493775,"Stable","Sig",0.000210450266493775,"ELAVL3","ELAVL3"
"ENSG00000172985.11",268.318729522402,-0.932668320630863,0.217216924551611,-4.2937184685591,1.75705252429184e-05,0.000210655007049556,"Stable","Sig",0.000210655007049556,"SH3RF3","SH3RF3"
"ENSG00000119681.12",502.368713937408,-0.711137713203393,0.165706123299163,-4.29155965419284,1.77422523620386e-05,0.000212598131676571,"Stable","Sig",0.000212598131676571,"LTBP2","LTBP2"
"ENSG00000111859.17",2254.9761336458,-0.761438742615951,0.177437360295719,-4.29131013528903,1.77622036145266e-05,0.000212721464059997,"Stable","Sig",0.000212721464059997,"NEDD9","NEDD9"
"ENSG00000189308.11",888.166157193817,0.803940208807615,0.187535204204101,4.28687622795696,1.8120318737288e-05,0.000216892336885886,"Stable","Sig",0.000216892336885886,"LIN54","LIN54"
"ENSG00000120915.14",23.8887193085559,-2.41673440047749,0.56380593945585,-4.28646495425354,1.81538826213042e-05,0.000217176051521783,"Down","Sig",0.000217176051521783,"EPHX2","EPHX2"
"ENSG00000068024.18",198.707395137909,-0.841963464698348,0.196520910798703,-4.28434542297015,1.83277979583175e-05,0.000219137579931588,"Stable","Sig",0.000219137579931588,"HDAC4","HDAC4"
"ENSG00000162631.20",49.3107732199367,-1.65825190285214,0.387107970774703,-4.28369351200272,1.83816080396137e-05,0.000219661712134809,"Down","Sig",0.000219661712134809,"NTNG1","NTNG1"
"ENSG00000100350.16",2782.44528015567,0.570305426631763,0.133240878609461,4.28025867574299,1.86676210638911e-05,0.000222958615136192,"Stable","Sig",0.000222958615136192,"FOXRED2","FOXRED2"
"ENSG00000138078.16",2237.96115570477,0.576359299849572,0.134661852327925,4.28004880287877,1.86852335463442e-05,0.000223048012804708,"Stable","Sig",0.000223048012804708,"PREPL","PREPL"
"ENSG00000114416.19",3514.13280989867,0.456346737105356,0.106641498430958,4.27926036130114,1.87515409138277e-05,0.000223718275777975,"Stable","Sig",0.000223718275777975,"FXR1","FXR1"
"ENSG00000257376.1",1145.03046437884,0.592575428623152,0.138484894326632,4.27898964363215,1.87743597205411e-05,0.00022386924660812,"Stable","Sig",0.00022386924660812,NA,"ENSG00000257376.1"
"ENSG00000264112.1",200.141279977748,-1.00046995265091,0.23384684036023,-4.27831289535379,1.8831518631372e-05,0.000224429310788602,"Down","Sig",0.000224429310788602,NA,"ENSG00000264112.1"
"ENSG00000236736.1",42.837004443544,-1.60359049708555,0.374909750957715,-4.27727071112219,1.89198669674919e-05,0.00022536027587455,"Down","Sig",0.00022536027587455,"UQCRC2P1","UQCRC2P1"
"ENSG00000285184.5",57.3171048587767,-1.45738704887588,0.340738120699716,-4.27714705323574,1.89303758914695e-05,0.00022536356682904,"Down","Sig",0.00022536356682904,NA,"ENSG00000285184.5"
"ENSG00000290032.1",119.270423912677,-1.12453367005937,0.262938551797241,-4.27679266647263,1.89605238525091e-05,0.000225600527999817,"Down","Sig",0.000225600527999817,NA,"ENSG00000290032.1"
"ENSG00000172530.22",460.461729247639,0.670130972583844,0.156791011715607,4.27403946980936,1.91963031163089e-05,0.000228282602501937,"Stable","Sig",0.000228282602501937,"BANP","BANP"
"ENSG00000112992.18",4487.21603444843,0.651886028503645,0.152568784484494,4.2727352826875,1.93089638050065e-05,0.000229498445138404,"Stable","Sig",0.000229498445138404,"NNT","NNT"
"ENSG00000145982.13",213.945505527411,-0.804059939003963,0.188215255605336,-4.27202320246545,1.93707415181783e-05,0.000230108528153376,"Stable","Sig",0.000230108528153376,"FARS2","FARS2"
"ENSG00000279689.1",28.1398565479419,-2.03030360207148,0.475303728861874,-4.27159199220483,1.94082433507537e-05,0.000230429731297574,"Down","Sig",0.000230429731297574,NA,"ENSG00000279689.1"
"ENSG00000273015.3",219.956763402388,-0.768749971220951,0.179982568266762,-4.27124681364443,1.94383129299759e-05,0.000230634002671356,"Stable","Sig",0.000230634002671356,NA,"ENSG00000273015.3"
"ENSG00000213876.4",13.0740663224926,-4.59743939637258,1.07639275694351,-4.27115415513138,1.94463922521208e-05,0.000230634002671356,"Down","Sig",0.000230634002671356,"RPL7AP64","RPL7AP64"
"ENSG00000224184.7",53.26432772145,-1.47605326875916,0.3459378001459,-4.26681694841278,1.98281722087241e-05,0.000235035341617298,"Down","Sig",0.000235035341617298,"MIR3681HG","MIR3681HG"
"ENSG00000137504.15",812.868986300767,-0.603870279810098,0.141629727358392,-4.26372549798116,2.01046407732939e-05,0.000238184297144176,"Stable","Sig",0.000238184297144176,"CREBZF","CREBZF"
"ENSG00000204934.10",145.445347502372,-0.913812995152206,0.214445190054795,-4.2612893062265,2.0325091638904e-05,0.00024066656895442,"Stable","Sig",0.00024066656895442,"ATP6V0E2-AS1","ATP6V0E2-AS1"
"ENSG00000124422.12",11042.5254109359,0.547461219365057,0.128597199334123,4.25717840046138,2.07023152526149e-05,0.000245001499797738,"Stable","Sig",0.000245001499797738,"USP22","USP22"
"ENSG00000256087.7",397.546713557619,0.679961194483955,0.15990165098636,4.25237131880495,2.11518761376791e-05,0.000250187389933536,"Stable","Sig",0.000250187389933536,"ZNF432","ZNF432"
"ENSG00000135241.17",1398.16945535871,0.538893579117709,0.126760102771852,4.25128701644895,2.12545575588743e-05,0.000251266975671845,"Stable","Sig",0.000251266975671845,"PNPLA8","PNPLA8"
"ENSG00000151746.15",968.290496043809,-0.730208519629363,0.171794367598808,-4.25047997693744,2.13312905514196e-05,0.000252038810678361,"Stable","Sig",0.000252038810678361,"BICD1","BICD1"
"ENSG00000228536.3",146.05266067415,-0.971264671282597,0.228527000830404,-4.25010903636458,2.13666478273396e-05,0.000252321207372293,"Stable","Sig",0.000252321207372293,NA,"ENSG00000228536.3"
"ENSG00000186908.15",337.618456062609,-0.929003172944596,0.218606459990709,-4.24966020210052,2.14095043617494e-05,0.000252691813538675,"Stable","Sig",0.000252691813538675,"ZDHHC17","ZDHHC17"
"ENSG00000178233.18",21.2401887851445,2.25039599603559,0.529640326572534,4.24891361765936,2.14809726212374e-05,0.000253399539909015,"Up","Sig",0.000253399539909015,"TMEM151B","TMEM151B"
"ENSG00000105643.11",395.723373028401,0.615249030959899,0.14485209543555,4.24742927680772,2.16237392385849e-05,0.000254947126868626,"Stable","Sig",0.000254947126868626,"ARRDC2","ARRDC2"
