ONTOLOGY,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
MF,GO:0061891,calcium ion sensor activity,3/49,21/18662,0.14285714285714285,54.40816326530612,12.56434909361832,2.1883898458026585e-5,0.0019095813169289209,0.001610730842442659,SYT7/SYT13/EFHD1,3
MF,GO:0140784,metal ion sensor activity,3/49,22/18662,0.13636363636363635,51.93506493506493,12.26485895851628,2.5292467773892993e-5,0.0019095813169289209,0.001610730842442659,SYT7/SYT13/EFHD1,3
